"movieId";"titulo";"Adventure";"Animation";"Children";"Comedy";"Fantasy";"Romance";"Drama";"Action";"Crime";"Thriller";"Horror";"Mystery";"Sci.Fi";"War";"Musical";"Documentary";"IMAX";"Western";"Film.Noir";"No.genres"
3372;"Bridge at Remagen, The (1969)";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
3384;"Taking of Pelham One Two Three, The (1974)";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3385;"Volunteers (1985)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3386;"JFK (1991)";0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
3387;"Who's Harry Crumb? (1989)";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3388;"Harry and the Hendersons (1987)";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3389;"Let's Get Harry (1986)";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3390;"Shanghai Surprise (1986)";1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
3391;"Who's That Girl? (1987)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3392;"She-Devil (1989)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3393;"Date with an Angel (1987)";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3394;"Blind Date (1987)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3395;"Nadine (1987)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3396;"Muppet Movie, The (1979)";1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3397;"Great Muppet Caper, The (1981)";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3398;"Muppets Take Manhattan, The (1984)";0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3400;"We're Back! A Dinosaur's Story (1993)";1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3401;"Baby... Secret of the Lost Legend (1985)";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3402;"Turtle Diary (1985)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3403;"Raise the Titanic (1980)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3404;"Titanic (1953)";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3405;"Night to Remember, A (1958)";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3406;"Captain Horatio Hornblower R.N. (1951)";1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
3409;"Final Destination (2000)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3410;"Soft Fruit (1999)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3412;"Bear, The (Ours, L') (1988)";1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3414;"Love Is a Many-Splendored Thing (1955)";0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3417;"Crimson Pirate, The (1952)";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3418;"Thelma & Louise (1991)";1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
3420;"...And Justice for All (1979)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3421;"Animal House (1978)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3422;"She's Gotta Have It (1986)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3425;"Mo' Better Blues (1990)";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
3426;"Jungle Fever (1991)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3429;"Creature Comforts (1989)";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3430;"Death Wish (1974)";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3431;"Death Wish 2 (1982)";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3432;"Death Wish 3 (1985)";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3433;"Death Wish 4: The Crackdown (1987)";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3434;"Death Wish 5: The Face of Death (1994)";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3435;"Double Indemnity (1944)";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
3436;"Dying Young (1991)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3438;"Teenage Mutant Ninja Turtles (1990)";0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
3439;"Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)";0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3440;"Teenage Mutant Ninja Turtles III (1993)";1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3441;"Red Dawn (1984)";0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
3442;"Band of the Hand (1986)";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3444;"Bloodsport (1988)";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3445;"Eyes of Laura Mars (1978)";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
3446;"Funny Bones (1995)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3448;"Good Morning, Vietnam (1987)";0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3450;"Grumpy Old Men (1993)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3452;"Romeo Must Die (2000)";0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3453;"Here on Earth (2000)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3454;"Whatever It Takes (2000)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3455;"Buddy Boy (1999)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3459;"Gothic (1986)";0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
3461;"Lord of the Flies (1963)";1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3462;"Modern Times (1936)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3466;"Heart and Souls (1993)";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3467;"Hud (1963)";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
3470;"Dersu Uzala (1975)";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3471;"Close Encounters of the Third Kind (1977)";1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
3473;"Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3475;"Place in the Sun, A (1951)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3476;"Jacob's Ladder (1990)";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
3477;"Empire Records (1995)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3479;"Ladyhawke (1985)";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3480;"Lucas (1986)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3481;"High Fidelity (2000)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3483;"Road to El Dorado, The (2000)";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3484;"Skulls, The (2000)";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3489;"Hook (1991)";1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3492;"Son of the Sheik, The (1926)";1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3494;"True Grit (1969)";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
3497;"Max Dugan Returns (1983)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3499;"Misery (1990)";0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
3500;"Mr. Saturday Night (1992)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3501;"Murphy's Romance (1985)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3503;"Solaris (Solyaris) (1972)";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0
3504;"Network (1976)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3505;"No Way Out (1987)";0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
3506;"North Dallas Forty (1979)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3507;"Odd Couple, The (1968)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3508;"Outlaw Josey Wales, The (1976)";1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0
3510;"Frequency (2000)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3511;"Ready to Rumble (2000)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3512;"Return to Me (2000)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3513;"Rules of Engagement (2000)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3515;"Me Myself I (2000)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3516;"Bell, Book and Candle (1958)";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3519;"Force 10 from Navarone (1978)";0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
3521;"Mystery Train (1989)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3524;"Arthur (1981)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3525;"Bachelor Party (1984)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3526;"Parenthood (1989)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3527;"Predator (1987)";0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
3528;"Prince of Tides, The (1991)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3529;"Postman Always Rings Twice, The (1981)";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
3531;"All the Vermeers in New York (1990)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3535;"American Psycho (2000)";0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
3536;"Keeping the Faith (2000)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3537;"Where the Money Is (2000)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3538;"East is East (1999)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3539;"Filth and the Fury, The (2000)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3543;"Diner (1982)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3544;"Shakes the Clown (1992)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3545;"Cabaret (1972)";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
3546;"What Ever Happened to Baby Jane? (1962)";0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
3548;"Auntie Mame (1958)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3549;"Guys and Dolls (1955)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3550;"The Hunger (1983)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3551;"Marathon Man (1976)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
3552;"Caddyshack (1980)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3553;"Gossip (2000)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3554;"Love and Basketball (2000)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3555;"U-571 (2000)";0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0
3556;"Virgin Suicides, The (1999)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3557;"Jennifer 8 (1992)";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
3559;"Limelight (1952)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3563;"Crow: Salvation, The (2000)";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
3564;"Flintstones in Viva Rock Vegas, The (2000)";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3565;"Where the Heart Is (2000)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3566;"Big Kahuna, The (2000)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3567;"Bossa Nova (2000)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3568;"Smiling Fish and Goat on Fire (1999)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3569;"Idiots, The (Idioterne) (1998)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3571;"Time Code (2000)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3572;"Carnosaur (1993)";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
3573;"Carnosaur 2 (1995)";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
3574;"Carnosaur 3: Primal Species (1996)";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
3576;"Hidden, The (1987)";0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0
3577;"Two Moon Junction (1988)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3578;"Gladiator (2000)";1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3581;"Human Traffic (1999)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3584;"Breathless (1983)";0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0
3586;"The Idolmaker (1980)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3587;"Inferno (1980)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3590;"Lords of Flatbush, The (1974)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3591;"Mr. Mom (1983)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3592;"Time Masters (Maîtres du temps, Les) (1982)";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3594;"Center Stage (2000)";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
3596;"Screwed (2000)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3597;"Whipped (2000)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3598;"Hamlet (2000)";0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
3599;"Anchors Aweigh (1945)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3604;"Gypsy (1962)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3606;"On the Town (1949)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3608;"Pee-wee's Big Adventure (1985)";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3609;"Regret to Inform (1998)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3614;"Honeymoon in Vegas (1992)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3615;"Dinosaur (2000)";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3616;"Loser (2000)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3617;"Road Trip (2000)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3618;"Small Time Crooks (2000)";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3619;"Hollywood Knights, The (1980)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3622;"Twelve Chairs, The (1970)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3623;"Mission: Impossible II (2000)";1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3624;"Shanghai Noon (2000)";1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
3625;"Better Living Through Circuitry (1999)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3626;"8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3627;"Carnival of Souls (1962)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3628;"Flying Tigers (1942)";0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0
3629;"Gold Rush, The (1925)";1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3632;"Monsieur Verdoux (1947)";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3633;"On Her Majesty's Secret Service (1969)";1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3634;"Seven Days in May (1964)";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3635;"Spy Who Loved Me, The (1977)";1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3638;"Moonraker (1979)";1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
3639;"Man with the Golden Gun, The (1974)";1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3640;"King in New York, A (1957)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3643;"Fighting Seabees, The (1944)";0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
3646;"Big Momma's House (2000)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3648;"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
3652;"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3653;"Endless Summer, The (1966)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3654;"Guns of Navarone, The (1961)";1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
3658;"Quatermass and the Pit (1967)";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
3660;"Puppet Master (1989)";0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
3661;"Puppet Master II (1991)";0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
3662;"Puppet Master III: Toulon's Revenge (1991)";0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
3663;"Puppet Master 4 (1993)";0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
3664;"Puppet Master 5: The Final Chapter (1994)";0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
3667;"Rent-A-Cop (1988)";0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3668;"Romeo and Juliet (1968)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3669;"Stay Tuned (1992)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3671;"Blazing Saddles (1974)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3672;"Benji (1974)";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3673;"Benji the Hunted (1987)";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3674;"For the Love of Benji (1977)";1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3675;"White Christmas (1954)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3676;"Eraserhead (1977)";0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
3677;"Baraka (1992)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3679;"Decline of Western Civilization, The (1981)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
3680;"Decline of Western Civilization Part II: The Metal Years, The (1988)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3681;"For a Few Dollars More (Per qualche dollaro in più) (1965)";0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0
3682;"Magnum Force (1973)";0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
3683;"Blood Simple (1984)";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
3684;"Fabulous Baker Boys, The (1989)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3685;"Prizzi's Honor (1985)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3686;"Flatliners (1990)";0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
3687;"Light Years (Gandahar) (1988)";1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3688;"Porky's (1982)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3689;"Porky's II: The Next Day (1983)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3690;"Porky's Revenge (1985)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3691;"Private School (1983)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3692;"Class of Nuke 'Em High (1986)";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3693;"Toxic Avenger, The (1985)";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3694;"Toxic Avenger, Part II, The (1989)";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3695;"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3696;"Night of the Creeps (1986)";0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
3697;"Predator 2 (1990)";0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
3699;"Starman (1984)";1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
3700;"Brother from Another Planet, The (1984)";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
3701;"Alien Nation (1988)";0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0
3702;"Mad Max (1979)";1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
3703;"Road Warrior, The (Mad Max 2) (1981)";1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
3704;"Mad Max Beyond Thunderdome (1985)";1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
3705;"Bird on a Wire (1990)";0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3706;"Angel Heart (1987)";0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0
3707;"9 1/2 Weeks (Nine 1/2 Weeks) (1986)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3708;"Firestarter (1984)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3709;"Sleepwalkers (1992)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3710;"Action Jackson (1988)";0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3712;"Soapdish (1991)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3715;"Burglar (1987)";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3716;"Fatal Beauty (1987)";0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3717;"Gone in 60 Seconds (2000)";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3719;"Love's Labour's Lost (2000)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3724;"Coming Home (1978)";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3725;"American Pop (1981)";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3726;"Assault on Precinct 13 (1976)";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3727;"Near Dark (1987)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
3728;"One False Move (1992)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0
3729;"Shaft (1971)";0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
3730;"Conversation, The (1974)";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
3731;"Cutter's Way (1981)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3732;"Fury, The (1978)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3735;"Serpico (1973)";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
3737;"Lonely Are the Brave (1962)";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
